train_no,train_name,route_type,date,season,station,sched_arr,sched_dep,actual_arr,actual_dep,delay_min,causes
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-02,normal,LDH,10:52,10:54,10:57,10:59,5.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-02,normal,JUC,11:28,11:30,11:31,11:33,3.2,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-02,normal,ASR,12:40,,12:41,,0.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,ASN,19:03,19:08,19:09,19:14,6.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,DHN,20:03,20:08,20:09,20:14,6.1,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,GAYA,22:23,22:28,22:24,22:29,1.1,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,DDU,00:08,00:18,00:12,00:22,3.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,CNB,04:33,04:38,04:36,04:41,2.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-03,normal,NDLS,10:00,,10:09,,8.8,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-03,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-03,normal,BRC,21:24,21:29,21:28,21:33,3.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-03,normal,RTM,23:38,23:40,23:39,23:41,1.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-03,normal,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-03,normal,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-03,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-03,normal,PNVL,08:12,08:15,08:25,08:28,13.3,crew_changeover_delay
10103,Mandovi Express,single_line_coastal,2024-05-03,normal,ROHA,09:23,09:25,09:33,09:35,10.1,
10103,Mandovi Express,single_line_coastal,2024-05-03,normal,RN,13:05,13:10,13:17,13:22,12.4,
10103,Mandovi Express,single_line_coastal,2024-05-03,normal,MAO,18:10,,18:20,,9.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-03,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-03,normal,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-03,normal,LDH,10:52,10:54,10:57,10:59,5.4,chain_pulling_other
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-03,normal,JUC,11:28,11:30,11:32,11:34,4.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-03,normal,ASR,12:40,,12:43,,2.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,ASN,19:03,19:08,19:08,19:13,4.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,DHN,20:03,20:08,20:06,20:11,3.4,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,GAYA,22:23,22:28,22:27,22:32,4.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,DDU,00:08,00:18,00:10,00:20,2.4,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-04,normal,NDLS,10:00,,10:22,,21.7,weather
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-04,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-04,normal,BRC,21:24,21:29,21:26,21:31,2.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-04,normal,RTM,23:38,23:40,23:41,23:43,3.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-04,normal,KOTA,02:00,02:05,02:02,02:07,2.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-04,normal,NDLS,08:35,,08:49,,13.8,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-05-04,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-04,normal,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-04,normal,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-04,normal,RN,13:05,13:10,13:12,13:17,6.8,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-05-04,normal,MAO,18:10,,18:17,,6.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-04,normal,NDLS,,07:20,,07:31,10.8,preceding_train_connection
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-04,normal,UMB,09:40,09:42,09:47,09:49,7.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-04,normal,LDH,10:52,10:54,10:57,10:59,5.5,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-04,normal,JUC,11:28,11:30,11:32,11:34,4.4,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-04,normal,ASR,12:40,,12:48,,8.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,GAYA,22:23,22:28,22:31,22:36,8.4,temporary_speed_restriction
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,DDU,00:08,00:18,00:12,00:22,3.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,CNB,04:33,04:38,04:35,04:40,2.3,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-05,normal,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-05,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-05,normal,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-05,normal,RTM,23:38,23:40,23:41,23:43,2.9,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-05,normal,KOTA,02:00,02:05,02:05,02:10,5.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-05,normal,NDLS,08:35,,08:56,,20.9,signal_halt
10103,Mandovi Express,single_line_coastal,2024-05-05,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-05,normal,PNVL,08:12,08:15,08:12,08:15,0.4,
10103,Mandovi Express,single_line_coastal,2024-05-05,normal,ROHA,09:23,09:25,09:26,09:28,2.8,
10103,Mandovi Express,single_line_coastal,2024-05-05,normal,RN,13:05,13:10,13:08,13:13,3.3,
10103,Mandovi Express,single_line_coastal,2024-05-05,normal,MAO,18:10,,18:24,,13.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-05,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-05,normal,UMB,09:40,09:42,09:40,09:42,0.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-05,normal,LDH,10:52,10:54,10:55,10:57,2.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-05,normal,JUC,11:28,11:30,11:32,11:34,3.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-05,normal,ASR,12:40,,12:40,,0.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,ASN,19:03,19:08,19:04,19:09,0.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,CNB,04:33,04:38,04:48,04:53,14.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-06,normal,NDLS,10:00,,10:14,,13.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-06,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-06,normal,BRC,21:24,21:29,21:28,21:33,4.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-06,normal,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-06,normal,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-06,normal,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-06,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-06,normal,PNVL,08:12,08:15,08:13,08:16,1.5,
10103,Mandovi Express,single_line_coastal,2024-05-06,normal,ROHA,09:23,09:25,09:25,09:27,2.2,
10103,Mandovi Express,single_line_coastal,2024-05-06,normal,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-06,normal,MAO,18:10,,18:25,,14.6,crew_changeover_delay
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-06,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-06,normal,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-06,normal,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-06,normal,JUC,11:28,11:30,11:28,11:30,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-06,normal,ASR,12:40,,12:40,,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,ASN,19:03,19:08,19:06,19:11,2.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,DHN,20:03,20:08,20:05,20:10,1.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,GAYA,22:23,22:28,22:34,22:39,11.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,DDU,00:08,00:18,00:15,00:25,7.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-07,normal,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-07,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-07,normal,BRC,21:24,21:29,21:40,21:45,15.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-07,normal,RTM,23:38,23:40,23:50,23:52,12.3,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-07,normal,KOTA,02:00,02:05,02:10,02:15,10.1,signal_halt
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-07,normal,NDLS,08:35,,08:43,,7.7,
10103,Mandovi Express,single_line_coastal,2024-05-07,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-07,normal,PNVL,08:12,08:15,08:14,08:17,2.5,
10103,Mandovi Express,single_line_coastal,2024-05-07,normal,ROHA,09:23,09:25,09:38,09:40,14.6,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-05-07,normal,RN,13:05,13:10,13:16,13:21,11.1,
10103,Mandovi Express,single_line_coastal,2024-05-07,normal,MAO,18:10,,18:17,,7.3,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-07,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-07,normal,UMB,09:40,09:42,09:40,09:42,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-07,normal,LDH,10:52,10:54,10:55,10:57,2.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-07,normal,JUC,11:28,11:30,11:41,11:43,13.4,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-07,normal,ASR,12:40,,12:49,,8.7,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,CNB,04:33,04:38,04:44,04:49,11.2,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-08,normal,NDLS,10:00,,10:16,,16.1,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-08,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-08,normal,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-08,normal,RTM,23:38,23:40,23:44,23:46,6.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-08,normal,KOTA,02:00,02:05,02:07,02:12,7.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-08,normal,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-08,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-08,normal,PNVL,08:12,08:15,08:13,08:16,1.0,
10103,Mandovi Express,single_line_coastal,2024-05-08,normal,ROHA,09:23,09:25,09:26,09:28,2.9,signal_halt
10103,Mandovi Express,single_line_coastal,2024-05-08,normal,RN,13:05,13:10,13:05,13:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-08,normal,MAO,18:10,,18:10,,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-08,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-08,normal,UMB,09:40,09:42,09:44,09:46,3.9,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-08,normal,LDH,10:52,10:54,10:56,10:58,4.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-08,normal,JUC,11:28,11:30,11:30,11:32,2.2,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-08,normal,ASR,12:40,,12:43,,2.9,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,ASN,19:03,19:08,19:04,19:09,1.2,chain_pulling_other
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,DHN,20:03,20:08,20:15,20:20,12.2,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,GAYA,22:23,22:28,22:28,22:33,5.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,DDU,00:08,00:18,00:26,00:36,18.3,congestion_preceding_train
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,CNB,04:33,04:38,04:53,04:58,19.8,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-09,normal,NDLS,10:00,,10:09,,9.5,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-09,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-09,normal,BRC,21:24,21:29,21:26,21:31,2.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-09,normal,RTM,23:38,23:40,23:42,23:44,3.7,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-09,normal,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-09,normal,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-09,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-09,normal,PNVL,08:12,08:15,08:14,08:17,2.0,
10103,Mandovi Express,single_line_coastal,2024-05-09,normal,ROHA,09:23,09:25,09:37,09:39,14.2,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-05-09,normal,RN,13:05,13:10,13:19,13:24,13.9,
10103,Mandovi Express,single_line_coastal,2024-05-09,normal,MAO,18:10,,18:26,,16.1,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-09,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-09,normal,UMB,09:40,09:42,09:42,09:44,1.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-09,normal,LDH,10:52,10:54,10:53,10:55,1.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-09,normal,JUC,11:28,11:30,11:29,11:31,0.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-09,normal,ASR,12:40,,12:40,,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,DHN,20:03,20:08,20:03,20:08,0.5,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,DDU,00:08,00:18,00:14,00:24,6.3,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,CNB,04:33,04:38,04:52,04:57,19.3,crew_changeover_delay
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-10,normal,NDLS,10:00,,10:10,,9.9,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-10,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-10,normal,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-10,normal,RTM,23:38,23:40,23:39,23:41,1.4,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-10,normal,KOTA,02:00,02:05,02:03,02:08,3.4,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-10,normal,NDLS,08:35,,08:46,,11.5,
10103,Mandovi Express,single_line_coastal,2024-05-10,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-10,normal,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-10,normal,ROHA,09:23,09:25,09:29,09:31,5.7,temporary_speed_restriction
10103,Mandovi Express,single_line_coastal,2024-05-10,normal,RN,13:05,13:10,13:22,13:27,16.7,
10103,Mandovi Express,single_line_coastal,2024-05-10,normal,MAO,18:10,,18:41,,30.9,weather
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-10,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-10,normal,UMB,09:40,09:42,09:40,09:42,0.2,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-10,normal,LDH,10:52,10:54,10:52,10:54,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-10,normal,JUC,11:28,11:30,11:28,11:30,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-10,normal,ASR,12:40,,12:40,,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,ASN,19:03,19:08,19:03,19:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,DHN,20:03,20:08,20:03,20:08,0.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,GAYA,22:23,22:28,22:24,22:29,1.3,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-11,normal,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-11,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-11,normal,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-11,normal,RTM,23:38,23:40,23:38,23:40,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-11,normal,KOTA,02:00,02:05,02:00,02:05,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-11,normal,NDLS,08:35,,08:35,,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-11,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-11,normal,PNVL,08:12,08:15,08:12,08:15,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-11,normal,ROHA,09:23,09:25,09:23,09:25,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-11,normal,RN,13:05,13:10,13:09,13:14,3.5,
10103,Mandovi Express,single_line_coastal,2024-05-11,normal,MAO,18:10,,18:10,,0.0,signal_halt
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-11,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-11,normal,UMB,09:40,09:42,09:41,09:43,0.6,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-11,normal,LDH,10:52,10:54,11:00,11:02,8.3,temporary_speed_restriction
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-11,normal,JUC,11:28,11:30,11:32,11:34,3.8,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-11,normal,ASR,12:40,,12:59,,18.7,temporary_speed_restriction
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,HWH,,16:50,,16:50,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,ASN,19:03,19:08,19:05,19:10,2.2,signal_halt
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,DHN,20:03,20:08,20:03,20:08,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,GAYA,22:23,22:28,22:23,22:28,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,DDU,00:08,00:18,00:08,00:18,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,CNB,04:33,04:38,04:33,04:38,0.0,
12301,Howrah Rajdhani Express,double_line_trunk,2024-05-12,normal,NDLS,10:00,,10:00,,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-12,normal,BCT,,17:00,,17:00,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-12,normal,BRC,21:24,21:29,21:24,21:29,0.0,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-12,normal,RTM,23:38,23:40,23:40,23:42,1.6,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-12,normal,KOTA,02:00,02:05,02:05,02:10,5.2,
12951,Mumbai Rajdhani Express,double_line_trunk,2024-05-12,normal,NDLS,08:35,,08:37,,2.3,
10103,Mandovi Express,single_line_coastal,2024-05-12,normal,CSMT,,07:10,,07:10,0.0,
10103,Mandovi Express,single_line_coastal,2024-05-12,normal,PNVL,08:12,08:15,08:13,08:16,1.1,
10103,Mandovi Express,single_line_coastal,2024-05-12,normal,ROHA,09:23,09:25,09:41,09:43,17.9,congestion_preceding_train
10103,Mandovi Express,single_line_coastal,2024-05-12,normal,RN,13:05,13:10,13:17,13:22,12.4,
10103,Mandovi Express,single_line_coastal,2024-05-12,normal,MAO,18:10,,18:17,,7.3,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-12,normal,NDLS,,07:20,,07:20,0.0,
12013,Amritsar Shatabdi Express,double_line_trunk,2024-05-12,normal,UMB,09:40,09:42,09:40,09:42,0.0,
